Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Toronto Edge,Rainbow-I-Classic,988.635,45.316566732,-75.757162994,3.293,208.353,2021-07-29 19:38:21.450316
Toronto Edge,Rainbow-I-Classic,983.294,45.316823143,-75.757038245,8.186,187.007,2021-07-29 19:40:40.834630
Georges Home,Rainbow-I-Classic,993.886,45.316646526,-75.757128669,3.105,201.323,2021-07-29 19:38:24.473673
Georges Home,Rainbow-I-Classic,976.827,45.316424046,-75.757206732,7.934,221.817,2021-07-29 19:40:35.596118
Ottawa Edge,Rainbow-I-Classic,3.672,45.316597862,-75.757150444,3.209,205.563,2021-07-29 19:34:43.719844
Georges Home,Rainbow-I-Classic,0.963,45.3178079,-75.756697556,3.047,129.468,2021-07-29 19:35:24.833593
Toronto Edge,Rainbow-I-Classic,3.544,45.316325531,-75.758178306,3.188,218.69,2021-07-29 19:36:48.465109
Georges Home,Rainbow-I-Classic,963.405,45.318072445,-75.757571888,0.0,54.926,2021-07-29 19:44:58.202960
Georges Home,Rainbow-I-Classic,967.091,45.317264681,-75.757831554,17.041,117.877,2021-07-29 19:43:56.714210
Toronto Edge,Rainbow-I-Classic,980.947,45.316568061,-75.758100059,7.907,191.885,2021-07-29 19:41:27.605081
Toronto Edge,Rainbow-I-Classic,971.376,45.315775966,-75.757450329,8.258,285.848,2021-07-29 19:42:04.316490
Ottawa Edge,Rainbow-I-Classic,8.911,45.315747857,-75.757484464,3.728,288.375,2021-07-29 19:34:14.134351
Toronto Edge,Rainbow-I-Classic,13.831,45.316481687,-75.758128107,3.901,201.405,2021-07-29 19:32:57.366809
Georges Home,Rainbow-I-Classic,989.299,45.316264584,-75.757278519,3.925,236.719,2021-07-29 19:38:12.052257
Toronto Edge,Rainbow-I-Classic,10.17,45.316173337,-75.758246764,3.281,235.629,2021-07-29 19:33:07.339358
Georges Home,Rainbow-I-Classic,992.611,45.317023472,-75.75791589,3.196,142.847,2021-07-29 19:36:24.218807
Georges Home,Rainbow-I-Classic,987.796,45.317446292,-75.756804052,3.575,144.279,2021-07-29 19:38:49.878889
Ottawa Edge,Rainbow-I-Classic,992.977,45.318023369,-75.757231854,3.441,81.52,2021-07-29 19:39:18.057338
Toronto Edge,Rainbow-I-Classic,989.662,45.317723258,-75.756691661,3.468,134.068,2021-07-29 19:38:58.300865
Georges Home,Rainbow-I-Classic,971.252,45.315708699,-75.757481515,8.095,292.689,2021-07-29 19:42:03.870768
Georges Home,Rainbow-I-Classic,7.764,45.315462741,-75.758509172,3.819,315.514,2021-07-29 19:33:32.101187
Toronto Edge,Rainbow-I-Classic,990.811,45.317070678,-75.756953906,3.834,167.29,2021-07-29 19:38:37.466510
Ottawa Edge,Rainbow-I-Classic,12.302,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:50.325396
Toronto Edge,Rainbow-I-Classic,982.904,45.316491312,-75.757175545,7.744,215.729,2021-07-29 19:40:36.002595
Toronto Edge,Rainbow-I-Classic,970.755,45.316860852,-75.75703197,7.907,183.601,2021-07-29 19:42:20.724440
Ottawa Edge,Rainbow-I-Classic,992.252,45.316165815,-75.758243815,2.929,236.461,2021-07-29 19:36:54.223336
Georges Home,Rainbow-I-Classic,995.539,45.318025197,-75.757451411,2.741,65.725,2021-07-29 19:35:49.464064
Ottawa Edge,Rainbow-I-Classic,7.714,45.317801207,-75.757619142,3.366,71.094,2021-07-29 19:32:15.625382
Toronto Edge,Rainbow-I-Classic,992.038,45.316837497,-75.757053744,4.009,185.022,2021-07-29 19:38:31.025746
Georges Home,Rainbow-I-Classic,2.768,45.31802957,-75.757228716,3.288,81.499,2021-07-29 19:35:44.506898
Ottawa Edge,Rainbow-I-Classic,974.481,45.31690622,-75.757962764,7.811,155.253,2021-07-29 19:41:22.429713
Ottawa Edge,Rainbow-I-Classic,972.243,45.317763989,-75.75670697,7.509,130.916,2021-07-29 19:42:34.150899
Ottawa Edge,Rainbow-I-Classic,5.092,45.315944782,-75.758331097,3.033,261.206,2021-07-29 19:33:15.514382
Toronto Edge,Rainbow-I-Classic,971.56,45.316448976,-75.757197319,14.407,219.487,2021-07-29 19:43:29.475795
Toronto Edge,Rainbow-I-Classic,9.013,45.31523793,-75.757953309,3.166,340.102,2021-07-29 19:33:49.734530
Ottawa Edge,Rainbow-I-Classic,986.142,45.317994975,-75.75710824,3.42,91.696,2021-07-29 19:39:14.853730
Ottawa Edge,Rainbow-I-Classic,991.686,45.315474075,-75.758503086,3.184,314.221,2021-07-29 19:37:18.653461
Toronto Edge,Rainbow-I-Classic,979.648,45.31799394,-75.757460824,6.19,66.73,2021-07-29 19:41:04.940479
Toronto Edge,Rainbow-I-Classic,969.917,45.316563434,-75.758115557,15.825,192.354,2021-07-29 19:44:02.413828
Georges Home,Rainbow-I-Classic,999.576,45.317490077,-75.756791501,3.293,141.916,2021-07-29 19:35:14.504130
Georges Home,Rainbow-I-Classic,995.824,45.316115704,-75.758256365,3.105,242.046,2021-07-29 19:36:56.943546
Toronto Edge,Rainbow-I-Classic,969.222,45.31697506,-75.757943939,16.887,147.851,2021-07-29 19:43:58.922862
Ottawa Edge,Rainbow-I-Classic,7.707,45.315247026,-75.757767708,2.842,340.229,2021-07-29 19:33:54.229675
Ottawa Edge,Rainbow-I-Classic,972.632,45.315411246,-75.758413611,6.587,320.739,2021-07-29 19:41:47.623042
Georges Home,Rainbow-I-Classic,981.105,45.317169327,-75.756916443,3.82,160.34,2021-07-29 19:38:40.470520
Georges Home,Rainbow-I-Classic,8.551,45.31783259,-75.757612867,3.281,68.776,2021-07-29 19:32:15.112569
Ottawa Edge,Rainbow-I-Classic,971.367,45.317427438,-75.75680719,8.376,145.47,2021-07-29 19:42:29.201465
Ottawa Edge,Rainbow-I-Classic,1.011,45.316518068,-75.757184768,3.209,212.7,2021-07-29 19:34:41.196673
Toronto Edge,Rainbow-I-Classic,23.672,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:12.933094
Georges Home,Rainbow-I-Classic,981.324,45.31553183,-75.757565661,7.288,310.882,2021-07-29 19:40:22.025919
Ottawa Edge,Rainbow-I-Classic,997.245,45.317109593,-75.757881566,3.575,133.873,2021-07-29 19:36:22.106768
Georges Home,Rainbow-I-Classic,996.693,45.317900108,-75.757587955,2.96,64.818,2021-07-29 19:35:55.461639
Toronto Edge,Rainbow-I-Classic,983.626,45.317036126,-75.75791589,7.811,141.458,2021-07-29 19:41:21.160262
Ottawa Edge,Rainbow-I-Classic,976.238,45.317505638,-75.757740942,8.163,94.6,2021-07-29 19:41:13.379932
Toronto Edge,Rainbow-I-Classic,977.075,45.318018901,-75.757401966,6.472,69.507,2021-07-29 19:42:43.646443
Ottawa Edge,Rainbow-I-Classic,3.116,45.316776305,-75.757078656,3.3,190.087,2021-07-29 19:34:50.064220
Ottawa Edge,Rainbow-I-Classic,961.69,45.316533523,-75.757150633,15.137,212.13,2021-07-29 19:44:30.751539
Georges Home,Rainbow-I-Classic,998.921,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:17.416212
Ottawa Edge,Rainbow-I-Classic,16.67,45.316837371,-75.757050606,3.56,185.153,2021-07-29 19:34:52.163885
Georges Home,Rainbow-I-Classic,12.841,45.316087216,-75.758281087,3.633,245.255,2021-07-29 19:33:10.274041
Toronto Edge,Rainbow-I-Classic,984.346,45.315776066,-75.758433876,12.188,280.358,2021-07-29 19:43:06.739787
Ottawa Edge,Rainbow-I-Classic,980.937,45.316397392,-75.758181067,8.258,210.702,2021-07-29 19:39:54.058285
Ottawa Edge,Rainbow-I-Classic,13.945,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:13.171090
Ottawa Edge,Rainbow-I-Classic,2.959,45.315268934,-75.757736711,2.974,338.058,2021-07-29 19:33:55.422504
Toronto Edge,Rainbow-I-Classic,12.115,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:58.961914
Georges Home,Rainbow-I-Classic,965.368,45.315273656,-75.757773793,8.093,337.236,2021-07-29 19:44:18.992131
Georges Home,Rainbow-I-Classic,12.766,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:52.935229
Ottawa Edge,Rainbow-I-Classic,978.905,45.317605861,-75.757715841,8.434,85.256,2021-07-29 19:39:38.363421
Ottawa Edge,Rainbow-I-Classic,968.691,45.317781156,-75.757619331,8.285,72.813,2021-07-29 19:42:49.072530
Ottawa Edge,Rainbow-I-Classic,997.057,45.317987708,-75.757513408,2.896,63.556,2021-07-29 19:35:51.228960
Ottawa Edge,Rainbow-I-Classic,0.263,45.316161182,-75.757328342,3.117,246.58,2021-07-29 19:34:27.882050
Ottawa Edge,Rainbow-I-Classic,964.407,45.317431938,-75.756788553,14.031,146.241,2021-07-29 19:44:37.390341
Toronto Edge,Rainbow-I-Classic,14.371,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:01.975393
Toronto Edge,Rainbow-I-Classic,983.258,45.315945161,-75.758340509,6.944,261.195,2021-07-29 19:41:38.540430
Toronto Edge,Rainbow-I-Classic,3.49,45.317023472,-75.75791589,3.196,142.847,2021-07-29 19:36:24.552632
Toronto Edge,Rainbow-I-Classic,16.595,45.317683829,-75.75766288,3.659,79.695,2021-07-29 19:32:20.658183
Ottawa Edge,Rainbow-I-Classic,15.468,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:55.696613
Georges Home,Rainbow-I-Classic,5.073,45.315561391,-75.758471713,3.56,304.363,2021-07-29 19:33:28.347134
Ottawa Edge,Rainbow-I-Classic,4.512,45.315808923,-75.757456415,3.461,282.166,2021-07-29 19:34:15.367245
Ottawa Edge,Rainbow-I-Classic,973.911,45.316596288,-75.757138082,7.652,206.112,2021-07-29 19:42:16.256960
Georges Home,Rainbow-I-Classic,989.315,45.315345612,-75.757628222,3.508,330.629,2021-07-29 19:37:42.277555
Georges Home,Rainbow-I-Classic,974.811,45.31799394,-75.757460824,6.19,66.73,2021-07-29 19:41:04.493113
Georges Home,Rainbow-I-Classic,12.08,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:44.519315
Ottawa Edge,Rainbow-I-Classic,975.39,45.31670272,-75.758040824,7.991,177.196,2021-07-29 19:41:25.468513
Ottawa Edge,Rainbow-I-Classic,15.332,45.315326351,-75.758401438,2.994,330.114,2021-07-29 19:33:38.058782
Toronto Edge,Rainbow-I-Classic,982.914,45.31690622,-75.757962764,7.811,155.253,2021-07-29 19:41:22.194978
Georges Home,Rainbow-I-Classic,985.038,45.317538614,-75.756766589,3.75,140.147,2021-07-29 19:38:52.224474
Toronto Edge,Rainbow-I-Classic,999.488,45.317820188,-75.757619142,3.293,69.485,2021-07-29 19:35:58.849096
Georges Home,Rainbow-I-Classic,970.768,45.316079561,-75.75734403,15.077,254.983,2021-07-29 19:43:25.630174
Georges Home,Rainbow-I-Classic,4.121,45.317195714,-75.757847242,3.372,125.047,2021-07-29 19:36:18.447207
Ottawa Edge,Rainbow-I-Classic,17.061,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:56.751978
Georges Home,Rainbow-I-Classic,981.416,45.317172232,-75.757865878,7.822,127.286,2021-07-29 19:41:18.859392
Ottawa Edge,Rainbow-I-Classic,977.678,45.317267723,-75.756872704,8.713,154.266,2021-07-29 19:40:46.239539
Georges Home,Rainbow-I-Classic,992.167,45.315253575,-75.757823426,3.522,339.098,2021-07-29 19:37:37.018044
Georges Home,Rainbow-I-Classic,985.86,45.317630936,-75.756729125,3.56,136.725,2021-07-29 19:38:55.679531
Georges Home,Rainbow-I-Classic,991.213,45.317721539,-75.757656605,3.651,76.438,2021-07-29 19:36:01.482232
Ottawa Edge,Rainbow-I-Classic,992.078,45.316751132,-75.758012775,3.105,172.002,2021-07-29 19:36:35.285667
Ottawa Edge,Rainbow-I-Classic,977.168,45.316699541,-75.758065546,14.231,177.424,2021-07-29 19:42:59.081986
Ottawa Edge,Rainbow-I-Classic,9.7,45.316024949,-75.757375216,3.281,260.227,2021-07-29 19:34:23.137142
Toronto Edge,Rainbow-I-Classic,7.572,45.317380474,-75.756844464,3.56,146.847,2021-07-29 19:35:10.079564
Toronto Edge,Rainbow-I-Classic,980.566,45.317408583,-75.756810328,8.362,146.682,2021-07-29 19:40:49.050794
Toronto Edge,Rainbow-I-Classic,14.283,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:38.083908
Toronto Edge,Rainbow-I-Classic,962.883,45.318072445,-75.757571888,0.0,54.926,2021-07-29 19:44:58.615913
Ottawa Edge,Rainbow-I-Classic,964.448,45.316934193,-75.756994507,15.657,178.12,2021-07-29 19:44:34.024150
Ottawa Edge,Rainbow-I-Classic,968.479,45.317383401,-75.756813466,13.073,148.392,2021-07-29 19:43:37.048643
Georges Home,Rainbow-I-Classic,999.81,45.316776305,-75.757078656,3.3,190.087,2021-07-29 19:34:49.546867
Georges Home,Rainbow-I-Classic,976.759,45.315349897,-75.758283915,6.178,327.182,2021-07-29 19:41:48.193690
Ottawa Edge,Rainbow-I-Classic,996.796,45.317108262,-75.756944493,3.735,164.356,2021-07-29 19:38:38.805566
Toronto Edge,Rainbow-I-Classic,10.787,45.315536457,-75.757550163,3.633,310.571,2021-07-29 19:34:06.703665
Georges Home,Rainbow-I-Classic,14.356,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:59.470469
Toronto Edge,Rainbow-I-Classic,966.827,45.31772628,-75.756713246,9.246,132.418,2021-07-29 19:44:40.369062
Toronto Edge,Rainbow-I-Classic,5.799,45.317731159,-75.756704022,3.293,132.799,2021-07-29 19:35:21.443601
Toronto Edge,Rainbow-I-Classic,977.72,45.315275261,-75.757736711,6.335,337.359,2021-07-29 19:41:55.891070
Georges Home,Rainbow-I-Classic,7.448,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:48.812031
Toronto Edge,Rainbow-I-Classic,989.222,45.31801232,-75.75719477,3.459,84.676,2021-07-29 19:39:16.768328
Georges Home,Rainbow-I-Classic,983.994,45.317857897,-75.757612867,5.203,66.709,2021-07-29 19:39:33.745177
Ottawa Edge,Rainbow-I-Classic,8.673,45.31793744,-75.757572266,1.158,63.051,2021-07-29 19:32:09.878425
Georges Home,Rainbow-I-Classic,12.18,45.316869831,-75.757975125,3.457,159.159,2021-07-29 19:32:44.779976
Georges Home,Rainbow-I-Classic,8.26,45.317410283,-75.756825827,3.384,145.655,2021-07-29 19:35:10.849329
Toronto Edge,Rainbow-I-Classic,992.953,45.316067286,-75.757353443,3.725,256.108,2021-07-29 19:38:05.766306
Ottawa Edge,Rainbow-I-Classic,10.717,45.315995267,-75.75739699,3.366,263.01,2021-07-29 19:34:22.039894
Ottawa Edge,Rainbow-I-Classic,995.225,45.316086021,-75.758278138,3.201,245.382,2021-07-29 19:36:57.499320
Toronto Edge,Rainbow-I-Classic,10.773,45.315381278,-75.758478553,3.416,324.37,2021-07-29 19:33:34.732121
Toronto Edge,Rainbow-I-Classic,11.22,45.316075061,-75.757362666,3.105,255.086,2021-07-29 19:34:25.134065
Toronto Edge,Rainbow-I-Classic,981.229,45.317915689,-75.757556957,6.207,65.511,2021-07-29 19:41:06.565976
Toronto Edge,Rainbow-I-Classic,988.561,45.318007598,-75.757157685,3.441,87.574,2021-07-29 19:39:15.683882
Toronto Edge,Rainbow-I-Classic,987.237,45.316123605,-75.758268726,7.192,241.188,2021-07-29 19:41:35.000972
Georges Home,Rainbow-I-Classic,983.309,45.316099996,-75.758284224,8.339,243.842,2021-07-29 19:39:57.393309
Georges Home,Rainbow-I-Classic,996.658,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:11.079157
Toronto Edge,Rainbow-I-Classic,4.882,45.31752766,-75.756782088,3.293,139.912,2021-07-29 19:35:14.786655
Ottawa Edge,Rainbow-I-Classic,978.823,45.31733499,-75.756841516,8.538,150.547,2021-07-29 19:40:47.817674
Ottawa Edge,Rainbow-I-Classic,991.245,45.315264718,-75.757913089,3.785,337.324,2021-07-29 19:37:34.418265
Toronto Edge,Rainbow-I-Classic,13.546,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:41.595786
Toronto Edge,Rainbow-I-Classic,987.742,45.317169327,-75.756916443,3.82,160.34,2021-07-29 19:38:40.793126
Georges Home,Rainbow-I-Classic,995.49,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:52.612152
