Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Toronto Edge,Dilithium2,994.552,45.317252027,-75.757831554,3.548,119.241,2021-07-29 19:36:17.114289
Ottawa Edge,Dilithium2,989.043,45.317474255,-75.757747217,3.644,97.657,2021-07-29 19:36:09.724897
Ottawa Edge,Dilithium2,988.529,45.315765143,-75.758399931,3.475,281.407,2021-07-29 19:37:08.863131
Georges Home,Dilithium2,3.368,45.316123599,-75.757337755,2.942,250.396,2021-07-29 19:34:27.057421
Georges Home,Dilithium2,981.903,45.316505667,-75.757191044,3.457,213.797,2021-07-29 19:38:20.022667
Georges Home,Dilithium2,996.287,45.317015814,-75.756978818,3.725,171.18,2021-07-29 19:34:57.742735
Ottawa Edge,Dilithium2,981.786,45.316129926,-75.757337755,3.728,249.719,2021-07-29 19:38:07.710306
Georges Home,Dilithium2,996.291,45.31704707,-75.756969405,3.633,168.731,2021-07-29 19:34:59.377640
Georges Home,Dilithium2,972.203,45.315937254,-75.75739718,8.446,269.272,2021-07-29 19:40:27.595441
Ottawa Edge,Dilithium2,970.631,45.316552378,-75.757147496,7.744,210.296,2021-07-29 19:40:37.079088
Ottawa Edge,Dilithium2,974.171,45.31714255,-75.757887652,8.702,130.186,2021-07-29 19:39:43.793474
Georges Home,Dilithium2,9.626,45.317456848,-75.757759579,3.457,99.122,2021-07-29 19:32:26.680946
Toronto Edge,Dilithium2,972.323,45.31799394,-75.757460824,6.19,66.73,2021-07-29 19:41:05.519545
Georges Home,Dilithium2,985.972,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:53.406935
Toronto Edge,Dilithium2,974.985,45.317605861,-75.757715841,8.434,85.256,2021-07-29 19:39:38.187091
Ottawa Edge,Dilithium2,5.656,45.315293331,-75.758293328,3.064,333.483,2021-07-29 19:33:40.312155
Toronto Edge,Dilithium2,975.771,45.315371994,-75.758358081,6.523,324.899,2021-07-29 19:41:47.902856
Ottawa Edge,Dilithium2,3.723,45.316932471,-75.757959438,3.735,152.388,2021-07-29 19:32:42.496408
Ottawa Edge,Dilithium2,996.669,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:59.073443
Toronto Edge,Dilithium2,4.68,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:58.386276
Georges Home,Dilithium2,5.351,45.315242778,-75.757993529,3.312,339.4,2021-07-29 19:33:48.314597
Georges Home,Dilithium2,981.465,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:01.488453
Toronto Edge,Dilithium2,968.558,45.317781156,-75.757619331,8.285,72.813,2021-07-29 19:42:48.323981
Georges Home,Dilithium2,0.017,45.315258548,-75.758067694,3.189,337.423,2021-07-29 19:33:47.537494
Ottawa Edge,Dilithium2,997.89,45.315995267,-75.75739699,3.366,263.01,2021-07-29 19:34:22.136258
Ottawa Edge,Dilithium2,969.147,45.31770281,-75.75766288,7.203,77.911,2021-07-29 19:41:10.982301
Georges Home,Dilithium2,994.044,45.316135754,-75.758256176,3.105,239.818,2021-07-29 19:33:08.690773
Ottawa Edge,Dilithium2,998.377,45.316024576,-75.758296774,3.125,252.249,2021-07-29 19:33:12.340421
Toronto Edge,Dilithium2,994.122,45.315321599,-75.758212888,6.336,330.261,2021-07-29 19:41:50.460691
Ottawa Edge,Dilithium2,25.422,45.315783867,-75.75746269,3.553,284.791,2021-07-29 19:34:14.901953
Toronto Edge,Dilithium2,3.088,45.317170775,-75.756925666,3.553,159.762,2021-07-29 19:35:03.199683
Georges Home,Dilithium2,999.71,45.31529478,-75.75810164,3.687,333.326,2021-07-29 19:37:30.289032
Georges Home,Dilithium2,989.019,45.316079688,-75.757347167,8.258,254.905,2021-07-29 19:40:29.978840
Ottawa Edge,Dilithium2,981.805,45.315447445,-75.758497,3.022,317.137,2021-07-29 19:37:19.608777
Georges Home,Dilithium2,979.278,45.316738848,-75.757091207,3.659,193.344,2021-07-29 19:38:27.562073
Ottawa Edge,Dilithium2,967.46,45.315461452,-75.758453642,6.78,315.351,2021-07-29 19:41:45.231758
Georges Home,Dilithium2,991.337,45.317645038,-75.756738348,3.384,135.275,2021-07-29 19:35:18.634119
Toronto Edge,Dilithium2,992.745,45.315826209,-75.758371883,3.468,274.514,2021-07-29 19:37:06.541524
Ottawa Edge,Dilithium2,995.169,45.316358354,-75.75725028,3.209,227.53,2021-07-29 19:34:34.895382
Ottawa Edge,Dilithium2,998.089,45.315808923,-75.757456415,3.461,282.166,2021-07-29 19:34:15.474449
Toronto Edge,Dilithium2,990.382,45.317929917,-75.757569318,3.056,63.757,2021-07-29 19:39:31.395658
Toronto Edge,Dilithium2,987.441,45.316190871,-75.75823754,2.942,233.67,2021-07-29 19:36:54.132145
Georges Home,Dilithium2,984.217,45.315300222,-75.757677855,3.627,335.132,2021-07-29 19:37:40.302579
Ottawa Edge,Dilithium2,977.128,45.317371105,-75.757803316,9.406,107.066,2021-07-29 19:39:40.969419
Georges Home,Dilithium2,975.022,45.316823143,-75.757038245,8.186,187.007,2021-07-29 19:40:40.354121
Ottawa Edge,Dilithium2,4.0,45.317622763,-75.757690929,3.317,84.479,2021-07-29 19:32:21.243759
Ottawa Edge,Dilithium2,982.58,45.316566732,-75.757162994,3.293,208.353,2021-07-29 19:38:21.454505
Georges Home,Dilithium2,989.413,45.316954748,-75.757006868,3.56,175.67,2021-07-29 19:34:56.170140
Toronto Edge,Dilithium2,979.857,45.317070678,-75.756953906,3.834,167.29,2021-07-29 19:38:38.348830
Ottawa Edge,Dilithium2,976.506,45.318029665,-75.7572813,3.441,77.661,2021-07-29 19:39:19.057742
Toronto Edge,Dilithium2,990.036,45.316968733,-75.757943939,3.281,148.548,2021-07-29 19:36:27.024419
Georges Home,Dilithium2,4.603,45.317912384,-75.757578542,2.659,64.461,2021-07-29 19:32:11.713499
Georges Home,Dilithium2,998.636,45.316253132,-75.758212441,3.457,226.733,2021-07-29 19:33:04.905784
Toronto Edge,Dilithium2,997.88,45.3152475,-75.758030612,3.312,338.75,2021-07-29 19:33:47.773869
Ottawa Edge,Dilithium2,971.926,45.315420653,-75.75760626,6.664,322.611,2021-07-29 19:40:19.910371
Toronto Edge,Dilithium2,2.202,45.315722553,-75.758415429,3.541,286.203,2021-07-29 19:33:24.039430
Toronto Edge,Dilithium2,3.435,45.316087216,-75.758281087,3.633,245.255,2021-07-29 19:33:10.484849
Ottawa Edge,Dilithium2,997.397,45.315635106,-75.757512702,3.366,300.272,2021-07-29 19:34:09.891972
Toronto Edge,Dilithium2,981.723,45.318029665,-75.7572813,3.441,77.661,2021-07-29 19:39:18.913487
Georges Home,Dilithium2,986.468,45.316671582,-75.757122394,3.377,199.003,2021-07-29 19:38:25.954570
Toronto Edge,Dilithium2,1.806,45.315326351,-75.758401438,2.994,330.114,2021-07-29 19:33:37.429472
Toronto Edge,Dilithium2,963.214,45.316453831,-75.758168517,14.395,204.439,2021-07-29 19:43:00.864085
Georges Home,Dilithium2,994.144,45.317145719,-75.756931942,3.728,161.643,2021-07-29 19:35:01.307700
Georges Home,Dilithium2,970.484,45.315411246,-75.758413611,6.587,320.739,2021-07-29 19:41:46.697462
Ottawa Edge,Dilithium2,963.314,45.317490077,-75.756791501,8.025,141.916,2021-07-29 19:42:30.152395
Georges Home,Dilithium2,998.241,45.31801119,-75.757494771,2.853,63.468,2021-07-29 19:35:50.824374
Georges Home,Dilithium2,977.78,45.318029665,-75.7572813,3.441,77.661,2021-07-29 19:39:18.743187
Ottawa Edge,Dilithium2,977.457,45.31796806,-75.756944404,3.335,104.771,2021-07-29 19:39:10.612266
Ottawa Edge,Dilithium2,14.823,45.31748653,-75.757737804,3.911,96.66,2021-07-29 19:32:25.413048
Toronto Edge,Dilithium2,996.575,45.317145719,-75.756931942,3.728,161.643,2021-07-29 19:35:01.467444
Toronto Edge,Dilithium2,12.83,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:03.297275
Ottawa Edge,Dilithium2,960.368,45.317056428,-75.757921976,13.88,139.155,2021-07-29 19:42:55.450959
Ottawa Edge,Dilithium2,993.646,45.318024848,-75.757191632,3.043,84.403,2021-07-29 19:35:43.174463
Toronto Edge,Dilithium2,981.39,45.316327224,-75.757262831,3.659,230.487,2021-07-29 19:38:13.613723
Georges Home,Dilithium2,998.679,45.315841505,-75.758384055,3.105,272.865,2021-07-29 19:33:19.442987
Toronto Edge,Dilithium2,3.925,45.317949967,-75.757569129,0.707,62.381,2021-07-29 19:32:09.156715
Georges Home,Dilithium2,988.549,45.317109593,-75.757881566,3.575,133.873,2021-07-29 19:36:21.287736
Toronto Edge,Dilithium2,10.143,45.31748653,-75.757737804,3.911,96.66,2021-07-29 19:32:25.253656
Ottawa Edge,Dilithium2,988.487,45.315888849,-75.758356196,3.457,267.501,2021-07-29 19:37:05.013704
Ottawa Edge,Dilithium2,0.041,45.316894887,-75.75796885,3.633,156.448,2021-07-29 19:32:44.185029
Ottawa Edge,Dilithium2,972.063,45.316006094,-75.757378354,8.271,262.197,2021-07-29 19:40:28.865681
Toronto Edge,Dilithium2,988.192,45.316356906,-75.757241057,3.659,227.919,2021-07-29 19:38:14.796435
Georges Home,Dilithium2,996.524,45.317987708,-75.757513408,2.896,63.556,2021-07-29 19:35:51.440136
Toronto Edge,Dilithium2,978.559,45.31799337,-75.757145324,6.623,89.058,2021-07-29 19:41:00.265197
Georges Home,Dilithium2,999.123,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:06.826202
Georges Home,Dilithium2,999.468,45.316050005,-75.757368941,3.19,257.654,2021-07-29 19:34:23.928447
Toronto Edge,Dilithium2,986.543,45.31529478,-75.75810164,3.687,333.326,2021-07-29 19:37:30.582925
Toronto Edge,Dilithium2,11.765,45.317425465,-75.757765854,3.484,102.235,2021-07-29 19:32:27.476107
Georges Home,Dilithium2,965.817,45.317432044,-75.757772129,8.063,101.382,2021-07-29 19:41:15.120858
Ottawa Edge,Dilithium2,970.516,45.317679347,-75.756701074,7.784,135.803,2021-07-29 19:40:52.263430
Georges Home,Dilithium2,980.211,45.317483876,-75.756794639,3.667,142.16,2021-07-29 19:38:51.011837
Georges Home,Dilithium2,995.319,45.316106444,-75.757356391,3.02,251.846,2021-07-29 19:34:25.643259
Ottawa Edge,Dilithium2,12.268,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:42.140850
Toronto Edge,Dilithium2,998.725,45.316493013,-75.757191044,3.033,215.104,2021-07-29 19:34:39.907518
Toronto Edge,Dilithium2,3.488,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:46.693388
Ottawa Edge,Dilithium2,983.488,45.31797688,-75.757532045,0.0,62.989,2021-07-29 19:39:29.390431
Georges Home,Dilithium2,11.509,45.315326351,-75.758401438,2.994,330.114,2021-07-29 19:33:37.834172
Georges Home,Dilithium2,1.601,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:47.631092
Toronto Edge,Dilithium2,981.897,45.317889363,-75.756728175,2.883,123.725,2021-07-29 19:39:04.870867
Ottawa Edge,Dilithium2,7.839,45.31709206,-75.75789079,3.911,135.658,2021-07-29 19:32:38.015676
Georges Home,Dilithium2,3.114,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:42.361330
Ottawa Edge,Dilithium2,4.603,45.316808766,-75.758003174,3.451,165.688,2021-07-29 19:32:46.875361
Georges Home,Dilithium2,1.663,45.316327097,-75.757259693,3.293,230.579,2021-07-29 19:34:34.121635
Ottawa Edge,Dilithium2,970.605,45.317635543,-75.757694067,7.555,83.112,2021-07-29 19:41:11.833679
Ottawa Edge,Dilithium2,4.599,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:32:04.478434
Georges Home,Dilithium2,964.257,45.316405318,-75.757213007,8.095,223.597,2021-07-29 19:42:14.527475
Georges Home,Dilithium2,973.779,45.316500795,-75.758131245,7.555,199.276,2021-07-29 19:41:28.986956
Ottawa Edge,Dilithium2,986.119,45.317040996,-75.75697568,4.009,169.006,2021-07-29 19:38:36.948303
Georges Home,Dilithium2,969.324,45.316424046,-75.757206732,7.934,221.817,2021-07-29 19:40:35.219304
Toronto Edge,Dilithium2,996.695,45.31801119,-75.757494771,2.853,63.468,2021-07-29 19:35:51.033237
Georges Home,Dilithium2,973.744,45.317039169,-75.756957044,8.622,170.005,2021-07-29 19:40:43.283874
Georges Home,Dilithium2,990.802,45.31783453,-75.756703642,2.886,127.825,2021-07-29 19:35:26.252472
Ottawa Edge,Dilithium2,975.086,45.315851133,-75.757431504,8.083,277.993,2021-07-29 19:42:05.727501
Ottawa Edge,Dilithium2,971.101,45.31786095,-75.757585006,6.116,67.991,2021-07-29 19:41:07.212898
Toronto Edge,Dilithium2,25.698,45.316087216,-75.758281087,3.633,245.255,2021-07-29 19:33:11.621700
Georges Home,Dilithium2,977.424,45.316228575,-75.757300293,3.834,240.027,2021-07-29 19:38:10.631207
Ottawa Edge,Dilithium2,0.989,45.31575381,-75.758406017,3.196,282.692,2021-07-29 19:33:22.785539
Georges Home,Dilithium2,989.687,45.317731159,-75.756704022,3.293,132.799,2021-07-29 19:35:21.449201
Toronto Edge,Dilithium2,993.131,45.31543636,-75.757578401,3.4,321.208,2021-07-29 19:37:45.900114
Ottawa Edge,Dilithium2,981.767,45.315905998,-75.757406592,3.633,272.482,2021-07-29 19:38:00.864892
Georges Home,Dilithium2,981.402,45.315255054,-75.757783206,3.225,339.222,2021-07-29 19:37:38.120136
Georges Home,Dilithium2,985.051,45.315826209,-75.758371883,3.468,274.514,2021-07-29 19:37:06.930336
Toronto Edge,Dilithium2,967.495,45.317206784,-75.756903892,8.095,157.75,2021-07-29 19:42:26.113467
Ottawa Edge,Dilithium2,988.343,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:10.766234
Georges Home,Dilithium2,3.852,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:37.468980
Ottawa Edge,Dilithium2,964.786,45.317630936,-75.756729125,7.675,136.725,2021-07-29 19:42:32.487606
Georges Home,Dilithium2,999.703,45.315864987,-75.75836542,3.014,270.185,2021-07-29 19:33:18.251408
Toronto Edge,Dilithium2,3.63,45.315323577,-75.757656082,3.164,332.77,2021-07-29 19:33:58.935535
Georges Home,Dilithium2,985.175,45.315282157,-75.758052196,3.679,334.839,2021-07-29 19:37:31.874096
Toronto Edge,Dilithium2,978.918,45.317938156,-75.756910457,6.701,108.438,2021-07-29 19:40:57.960538
Toronto Edge,Dilithium2,997.951,45.316954748,-75.757006868,3.56,175.67,2021-07-29 19:34:56.343062
Ottawa Edge,Dilithium2,987.867,45.316060965,-75.758284413,3.105,248.179,2021-07-29 19:36:58.554412
Toronto Edge,Dilithium2,987.013,45.316190871,-75.75823754,7.192,233.67,2021-07-29 19:41:33.684523
Toronto Edge,Dilithium2,0.236,45.31557404,-75.75754075,3.719,306.574,2021-07-29 19:34:08.131348
Georges Home,Dilithium2,993.585,45.317820188,-75.757619142,3.293,69.485,2021-07-29 19:35:58.811643
Georges Home,Dilithium2,975.961,45.315315271,-75.758212888,6.923,330.964,2021-07-29 19:40:11.276159
Georges Home,Dilithium2,976.823,45.317916088,-75.756786844,3.085,118.365,2021-07-29 19:39:06.805237
Ottawa Edge,Dilithium2,5.163,45.317801207,-75.757619142,3.366,71.094,2021-07-29 19:32:15.504153
Georges Home,Dilithium2,974.179,45.315281462,-75.757733573,6.517,336.7,2021-07-29 19:40:16.264127
Toronto Edge,Dilithium2,3.62,45.315783867,-75.75746269,3.553,284.791,2021-07-29 19:34:14.725336
Georges Home,Dilithium2,976.523,45.315869862,-75.757425229,8.278,276.069,2021-07-29 19:40:26.766445
Ottawa Edge,Dilithium2,973.42,45.316755876,-75.757069433,7.815,192.435,2021-07-29 19:40:40.071737
Georges Home,Dilithium2,964.233,45.317172232,-75.757865878,7.822,127.286,2021-07-29 19:41:18.849224
Ottawa Edge,Dilithium2,988.494,45.316214353,-75.758218904,3.117,231.046,2021-07-29 19:36:53.154874
Toronto Edge,Dilithium2,994.371,45.317195714,-75.757847242,3.372,125.047,2021-07-29 19:36:18.702081
Georges Home,Dilithium2,974.43,45.317909857,-75.756839427,6.957,114.774,2021-07-29 19:40:57.044295
Toronto Edge,Dilithium2,997.931,45.31624561,-75.758209492,2.838,227.568,2021-07-29 19:36:51.943189
Georges Home,Dilithium2,983.778,45.315420653,-75.75760626,6.664,322.611,2021-07-29 19:40:20.219524
Toronto Edge,Dilithium2,999.262,45.316868627,-75.757041193,3.384,182.492,2021-07-29 19:34:52.643934
Georges Home,Dilithium2,991.794,45.316518068,-75.757184768,3.209,212.7,2021-07-29 19:34:41.486328
Toronto Edge,Dilithium2,989.74,45.31533589,-75.758327273,3.368,328.825,2021-07-29 19:37:26.239544
Toronto Edge,Dilithium2,986.572,45.316738848,-75.757091207,3.659,193.344,2021-07-29 19:38:27.742746
Georges Home,Dilithium2,988.532,45.316665137,-75.758050237,3.457,181.315,2021-07-29 19:36:37.694653
Ottawa Edge,Dilithium2,983.293,45.315974844,-75.758318736,3.56,257.831,2021-07-29 19:37:01.801326
Ottawa Edge,Dilithium2,996.756,45.316050005,-75.757368941,3.19,257.654,2021-07-29 19:34:23.696582
Toronto Edge,Dilithium2,2.287,45.315932627,-75.757412678,3.553,269.491,2021-07-29 19:34:19.826983
Georges Home,Dilithium2,963.375,45.315775966,-75.757450329,8.258,285.848,2021-07-29 19:42:05.283450
Ottawa Edge,Dilithium2,0.099,45.315274319,-75.75814186,3.067,335.543,2021-07-29 19:33:44.922104
Ottawa Edge,Dilithium2,987.487,45.31785157,-75.757612867,3.226,67.22,2021-07-29 19:35:57.955639
Toronto Edge,Dilithium2,995.686,45.317436671,-75.75775663,3.468,101.306,2021-07-29 19:36:10.630387
Georges Home,Dilithium2,989.895,45.316327097,-75.757259693,3.293,230.579,2021-07-29 19:34:33.589163
Georges Home,Dilithium2,999.011,45.317206784,-75.756903892,3.377,157.75,2021-07-29 19:35:03.571819
Ottawa Edge,Dilithium2,977.739,45.317692001,-75.756701074,3.475,135.102,2021-07-29 19:38:58.011757
Ottawa Edge,Dilithium2,965.14,45.316799787,-75.757060019,7.731,188.464,2021-07-29 19:42:19.597722
Ottawa Edge,Dilithium2,18.342,45.317583973,-75.756766399,3.457,137.202,2021-07-29 19:35:17.272616
Ottawa Edge,Dilithium2,985.006,45.317576198,-75.756757175,3.75,138.291,2021-07-29 19:38:54.153278
Georges Home,Dilithium2,977.757,45.31553183,-75.757565661,7.288,310.882,2021-07-29 19:40:21.818268
Georges Home,Dilithium2,974.983,45.316220547,-75.757284794,8.083,241.239,2021-07-29 19:40:31.503407
Ottawa Edge,Dilithium2,997.24,45.316075061,-75.757362666,3.105,255.086,2021-07-29 19:34:24.767934
Toronto Edge,Dilithium2,988.492,45.315461452,-75.758453642,6.78,315.351,2021-07-29 19:41:45.697234
Georges Home,Dilithium2,990.836,45.317474255,-75.757747217,3.644,97.657,2021-07-29 19:36:09.422353
Toronto Edge,Dilithium2,967.972,45.316799787,-75.757060019,7.731,188.464,2021-07-29 19:42:20.104734
Toronto Edge,Dilithium2,980.921,45.317692001,-75.756701074,3.475,135.102,2021-07-29 19:38:57.880026
Georges Home,Dilithium2,985.301,45.317375606,-75.757784679,3.384,107.021,2021-07-29 19:36:13.099347
Toronto Edge,Dilithium2,10.107,45.315630231,-75.758452889,3.735,296.629,2021-07-29 19:33:26.839958
Toronto Edge,Dilithium2,991.57,45.317538614,-75.756766589,3.75,140.147,2021-07-29 19:38:53.487306
Toronto Edge,Dilithium2,980.479,45.317039169,-75.756957044,8.622,170.005,2021-07-29 19:40:43.496003
Georges Home,Dilithium2,979.814,45.316322225,-75.758199891,8.362,219.051,2021-07-29 19:39:54.841545
Georges Home,Dilithium2,992.657,45.315461452,-75.758453642,6.78,315.351,2021-07-29 19:41:46.135592
Toronto Edge,Dilithium2,973.311,45.315456663,-75.757584486,6.312,318.905,2021-07-29 19:42:00.039836
Ottawa Edge,Dilithium2,986.425,45.316801487,-75.757075518,3.82,187.724,2021-07-29 19:38:29.983399
Ottawa Edge,Dilithium2,993.529,45.316597862,-75.757150444,3.209,205.563,2021-07-29 19:34:44.286310
Ottawa Edge,Dilithium2,3.838,45.317912384,-75.757578542,2.659,64.461,2021-07-29 19:32:12.026612
Toronto Edge,Dilithium2,983.328,45.315844932,-75.757434641,3.728,278.613,2021-07-29 19:37:58.324153
Georges Home,Dilithium2,994.375,45.316572807,-75.757156719,3.293,207.924,2021-07-29 19:34:42.691908
Georges Home,Dilithium2,6.757,45.315932627,-75.757412678,3.553,269.491,2021-07-29 19:34:19.626273
Toronto Edge,Dilithium2,986.986,45.315920105,-75.758346784,3.384,263.998,2021-07-29 19:37:03.268174
Georges Home,Dilithium2,984.785,45.315593027,-75.758471713,3.372,300.856,2021-07-29 19:37:14.839831
Ottawa Edge,Dilithium2,25.243,45.315969838,-75.758324822,3.02,258.405,2021-07-29 19:33:15.093335
Georges Home,Dilithium2,997.216,45.315561391,-75.758471713,3.56,304.363,2021-07-29 19:33:29.478712
Toronto Edge,Dilithium2,967.49,45.316535223,-75.757166132,7.744,211.488,2021-07-29 19:42:15.453728
Toronto Edge,Dilithium2,976.798,45.317450899,-75.757768991,9.389,99.49,2021-07-29 19:39:39.236603
Toronto Edge,Dilithium2,988.848,45.315679148,-75.75843739,3.196,291.124,2021-07-29 19:37:11.840623
Toronto Edge,Dilithium2,10.266,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:56.344342
Georges Home,Dilithium2,964.929,45.318018901,-75.757401966,6.472,69.507,2021-07-29 19:42:44.354396
Georges Home,Dilithium2,968.544,45.317572904,-75.757709755,7.805,88.757,2021-07-29 19:41:12.886884
Ottawa Edge,Dilithium2,999.879,45.315864987,-75.75836542,3.014,270.185,2021-07-29 19:33:19.172273
Georges Home,Dilithium2,988.983,45.315775966,-75.757450329,8.258,285.848,2021-07-29 19:42:04.578192
Ottawa Edge,Dilithium2,3.782,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:48.994748
Ottawa Edge,Dilithium2,995.789,45.315511401,-75.757556438,3.56,313.239,2021-07-29 19:34:06.112885
Toronto Edge,Dilithium2,1.286,45.316807571,-75.758000225,3.468,165.842,2021-07-29 19:36:33.181957
Georges Home,Dilithium2,996.86,45.317949967,-75.757569129,0.0,62.381,2021-07-29 19:31:50.746183
Ottawa Edge,Dilithium2,986.058,45.315264813,-75.75796567,3.42,337.065,2021-07-29 19:37:33.794773
Ottawa Edge,Dilithium2,5.655,45.317888902,-75.757597179,2.753,65.138,2021-07-29 19:32:13.075622
Toronto Edge,Dilithium2,988.244,45.31638817,-75.758162619,3.384,211.741,2021-07-29 19:36:47.564974
Toronto Edge,Dilithium2,994.03,45.315970211,-75.757403265,3.457,265.599,2021-07-29 19:34:20.911515
Georges Home,Dilithium2,986.653,45.316862309,-75.757972177,3.02,160.016,2021-07-29 19:36:30.339392
