Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Rainbow-III-Classic,90.066,45.316353333,-75.757221667,8.272,228.799
Georges Home,Rainbow-III-Classic,88.777,45.316456667,-75.758168333,8.452,204.124
Georges Home,Rainbow-III-Classic,77.283,45.316865,-75.756998333,3.636,184.533
Georges Home,Rainbow-III-Classic,82.919,45.317653333,-75.757686667,2.973,81.662
Georges Home,Rainbow-III-Classic,75.904,45.316588333,-75.758105,14.293,189.619
Georges Home,Rainbow-III-Classic,80.245,45.316493333,-75.757163333,7.913,215.879
Georges Home,Rainbow-III-Classic,290.051,45.31735,-75.756805,3.19,151.424
Georges Home,Rainbow-III-Classic,92.465,45.318051667,-75.757353333,2.969,71.508
Georges Home,Rainbow-III-Classic,82.093,45.31794,-75.756743333,9.318,120.671
Georges Home,Rainbow-III-Classic,93.412,45.316343333,-75.758203333,13.715,216.706
Georges Home,Rainbow-III-Classic,157.62,45.316701667,-75.75807,2.887,177.168
Georges Home,Rainbow-III-Classic,83.902,45.317925,-75.756748333,2.814,120.855
Georges Home,Rainbow-III-Classic,161.105,45.3177,-75.75666,2.887,137.481
Georges Home,Rainbow-III-Classic,77.106,45.315666667,-75.758486667,7.49,292.781
Georges Home,Rainbow-III-Classic,89.793,45.31533,-75.75835,10.011,329.539
Georges Home,Rainbow-III-Classic,165.618,45.317471667,-75.757756667,3.279,97.66
Georges Home,Rainbow-III-Classic,141.114,45.31568,-75.75848,7.845,291.264
Georges Home,Rainbow-III-Classic,179.099,45.317988333,-75.757503333,0.0,64.189
Georges Home,Rainbow-III-Classic,73.6,45.315291667,-75.758378333,11.39,333.883
Georges Home,Rainbow-III-Classic,108.503,45.318036667,-75.75719,6.369,84.068
Georges Home,Rainbow-III-Classic,82.957,45.316275,-75.758236667,3.431,224.32
Georges Home,Rainbow-III-Classic,183.071,45.315303333,-75.75827,2.84,332.336
Georges Home,Rainbow-III-Classic,79.824,45.316281667,-75.757251667,8.493,235.567
Georges Home,Rainbow-III-Classic,81.25,45.316831667,-75.758003333,13.756,163.153
Georges Home,Rainbow-III-Classic,84.523,45.316031667,-75.75732,3.179,260.614
Georges Home,Rainbow-III-Classic,86.16,45.31568,-75.758465,12.002,291.177
Georges Home,Rainbow-III-Classic,78.556,45.31786,-75.756671667,7.241,129.045
Georges Home,Rainbow-III-Classic,82.438,45.316166667,-75.758285,8.269,236.437
Georges Home,Rainbow-III-Classic,86.081,45.317685,-75.756681667,3.035,136.809
Georges Home,Rainbow-III-Classic,89.003,45.316751667,-75.758056667,8.442,171.685
Georges Home,Rainbow-III-Classic,194.413,45.315601667,-75.758513333,7.372,300.149
Georges Home,Rainbow-III-Classic,96.542,45.315355,-75.758456667,2.593,327.173
Georges Home,Rainbow-III-Classic,79.311,45.317976667,-75.756826667,7.85,113.18
Georges Home,Rainbow-III-Classic,107.278,45.317966667,-75.757555,0.0,62.16
Georges Home,Rainbow-III-Classic,75.308,45.316796667,-75.75803,3.272,166.848
Georges Home,Rainbow-III-Classic,71.344,45.315953333,-75.758361667,3.279,260.363
Georges Home,Rainbow-III-Classic,153.617,45.316925,-75.757975,2.876,153.068
Georges Home,Rainbow-III-Classic,152.771,45.31765,-75.756681667,2.907,138.772
Georges Home,Rainbow-III-Classic,75.91,45.315951667,-75.758371667,7.886,260.588
Georges Home,Rainbow-III-Classic,79.61,45.316631667,-75.757125,14.389,202.944
Georges Home,Rainbow-III-Classic,93.546,45.317925,-75.757563333,6.285,64.466
Georges Home,Rainbow-III-Classic,75.26,45.317963333,-75.757551667,8.303,62.589
Georges Home,Rainbow-III-Classic,162.004,45.317988333,-75.757503333,0.0,64.189
Georges Home,Rainbow-III-Classic,78.515,45.31796,-75.756883333,2.896,109.578
Georges Home,Rainbow-III-Classic,85.206,45.317968333,-75.757555,0.01,62.052
Georges Home,Rainbow-III-Classic,81.661,45.315591667,-75.758503333,3.035,301.193
Georges Home,Rainbow-III-Classic,347.22,45.315245,-75.757903333,8.826,339.562
Georges Home,Rainbow-III-Classic,76.771,45.315675,-75.75749,8.52,296.24
Georges Home,Rainbow-III-Classic,165.73,45.31695,-75.757965,2.917,150.401
Georges Home,Rainbow-III-Classic,151.767,45.315375,-75.758466667,2.475,325.004
